genero,edad,region,nivel_educacion,sector_economico,situacion_laboral,ingreso_mensual,ocupado
Hombre,39,Metropolitana,Técnica,Construcción,Ocupado,457000.0,True
Mujer,38,Biobío,Básica,,Inactivo,,False
Hombre,37,Maule,Técnica,,Inactivo,,False
Hombre,52,Metropolitana,Media,,Inactivo,,False
Hombre,31,Ñuble,Universitaria,,Desocupado,,False
Mujer,69,Biobío,Universitaria,,Inactivo,,False
Mujer,30,Antofagasta,Básica,,Inactivo,,False
Hombre,45,Metropolitana,Postgrado,Minería,Ocupado,5897000.0,True
Mujer,38,Antofagasta,Básica,,Inactivo,,False
Hombre,34,Metropolitana,Media,Construcción,Ocupado,1414000.0,True
Hombre,76,Ñuble,Técnica,,Inactivo,,False
Hombre,34,Biobío,Técnica,Comercio,Ocupado,232000.0,True
Mujer,37,Araucanía,Básica,Industria,Ocupado,238000.0,True
Hombre,31,Metropolitana,Básica,Educación y salud,Ocupado,298000.0,True
Mujer,42,Atacama,Media,Comercio,Ocupado,597000.0,True
Mujer,40,Coquimbo,Media,,Desocupado,,False
Hombre,24,Metropolitana,Media,,Inactivo,,False
Mujer,35,Metropolitana,Básica,,Inactivo,,False
Hombre,51,Metropolitana,Postgrado,Educación y salud,Ocupado,1713000.0,True
Hombre,58,O'Higgins,Universitaria,Construcción,Ocupado,1507000.0,True
Hombre,42,Valparaíso,Postgrado,Comercio,Ocupado,665000.0,True
Hombre,42,Valparaíso,Básica,Transporte,Ocupado,480000.0,True
Hombre,36,Valparaíso,Básica,,Inactivo,,False
Mujer,33,Ñuble,Media,Industria,Ocupado,387000.0,True
Hombre,27,Metropolitana,Técnica,,Desocupado,,False
Mujer,17,Valparaíso,Técnica,,Desocupado,,False
Hombre,30,Metropolitana,Básica,,Inactivo,,False
Mujer,56,Metropolitana,Universitaria,,Inactivo,,False
Hombre,35,Metropolitana,Media,Construcción,Ocupado,441000.0,True
Mujer,36,Biobío,Media,Comercio,Ocupado,571000.0,True
Mujer,36,Metropolitana,Media,Comercio,Ocupado,483000.0,True
Mujer,61,Valparaíso,Básica,Educación y salud,Ocupado,354000.0,True
Mujer,27,Metropolitana,Media,,Inactivo,,False
Mujer,46,Antofagasta,Postgrado,,Inactivo,,False
Mujer,40,Araucanía,Media,Comercio,Ocupado,850000.0,True
Mujer,43,Maule,Básica,Educación y salud,Ocupado,351000.0,True
Hombre,45,Metropolitana,Media,Construcción,Ocupado,2006000.0,True
Mujer,42,Metropolitana,Media,,Inactivo,,False
Hombre,54,Metropolitana,Universitaria,Educación y salud,Ocupado,353000.0,True
Mujer,41,Metropolitana,Universitaria,,Inactivo,,False
Hombre,69,Metropolitana,Media,Educación y salud,Ocupado,627000.0,True
Mujer,42,Biobío,Universitaria,Agricultura,Ocupado,389000.0,True
Hombre,15,Maule,Media,,Inactivo,,False
Hombre,52,Metropolitana,Universitaria,Servicios financieros,Ocupado,1057000.0,True
Hombre,48,Ñuble,Media,,Inactivo,,False
Mujer,42,Coquimbo,Universitaria,Comercio,Ocupado,587000.0,True
Mujer,37,Valparaíso,Universitaria,Servicios financieros,Ocupado,2271000.0,True
Mujer,15,Coquimbo,Media,,Inactivo,,False
Mujer,15,Metropolitana,Básica,,Inactivo,,False
Mujer,68,Valparaíso,Media,Servicio doméstico,Ocupado,252000.0,True
Hombre,32,Araucanía,Media,Industria,Ocupado,261000.0,True
Mujer,57,Metropolitana,Media,Educación y salud,Ocupado,901000.0,True
Hombre,16,Metropolitana,Media,,Inactivo,,False
Mujer,25,Coquimbo,Media,,Inactivo,,False
Mujer,52,Antofagasta,Básica,,Inactivo,,False
Mujer,40,Valparaíso,Universitaria,Comercio,Ocupado,474000.0,True
Mujer,50,Valparaíso,Básica,Servicio doméstico,Ocupado,600000.0,True
Hombre,41,Metropolitana,Básica,Construcción,Ocupado,234000.0,True
Hombre,38,Valparaíso,Básica,Industria,Ocupado,366000.0,True
Hombre,31,Valparaíso,Postgrado,Agricultura,Ocupado,3186000.0,True
Mujer,22,O'Higgins,Media,Educación y salud,Ocupado,369000.0,True
Mujer,64,Los Lagos,Media,Educación y salud,Ocupado,630000.0,True
Hombre,67,Arica y Parinacota,Básica,Transporte,Ocupado,315000.0,True
Mujer,25,Maule,Media,Educación y salud,Ocupado,425000.0,True
Mujer,24,O'Higgins,Postgrado,,Inactivo,,False
Hombre,36,Metropolitana,Media,,Inactivo,,False
Mujer,47,Maule,Media,,Inactivo,,False
Mujer,39,Metropolitana,Media,Servicios financieros,Ocupado,547000.0,True
Mujer,49,Los Ríos,Básica,Educación y salud,Ocupado,447000.0,True
Hombre,41,Valparaíso,Media,Agricultura,Ocupado,936000.0,True
Mujer,40,Metropolitana,Media,,Inactivo,,False
Hombre,80,O'Higgins,Técnica,,Inactivo,,False
Mujer,33,Araucanía,Media,Comercio,Ocupado,135000.0,True
Mujer,68,Metropolitana,Básica,,Inactivo,,False
Mujer,65,Los Lagos,Media,Comercio,Ocupado,270000.0,True
Hombre,50,O'Higgins,Técnica,Servicios financieros,Ocupado,727000.0,True
Mujer,15,Maule,Media,,Inactivo,,False
Hombre,42,Biobío,Universitaria,,Inactivo,,False
Mujer,33,Maule,Universitaria,Servicios financieros,Ocupado,720000.0,True
Mujer,42,Metropolitana,Universitaria,,Inactivo,,False
Mujer,24,Ñuble,Media,Agricultura,Ocupado,440000.0,True
Mujer,54,Antofagasta,Universitaria,Servicio doméstico,Ocupado,541000.0,True
Mujer,57,Los Ríos,Técnica,,Inactivo,,False
Hombre,60,Biobío,Técnica,,Desocupado,,False
Hombre,35,O'Higgins,Media,Construcción,Ocupado,571000.0,True
Hombre,25,Antofagasta,Básica,Agricultura,Ocupado,763000.0,True
Hombre,47,Metropolitana,Media,Construcción,Ocupado,257000.0,True
Hombre,70,Metropolitana,Técnica,Educación y salud,Ocupado,929000.0,True
Hombre,43,Metropolitana,Postgrado,,Inactivo,,False
Mujer,49,O'Higgins,Media,,Inactivo,,False
Hombre,38,Araucanía,Postgrado,Servicios financieros,Ocupado,1629000.0,True
Hombre,33,O'Higgins,Básica,Comercio,Ocupado,319000.0,True
Mujer,52,Metropolitana,Universitaria,,Inactivo,,False
Hombre,40,Los Lagos,Media,,Inactivo,,False
Hombre,48,Araucanía,Técnica,Servicios financieros,Ocupado,523000.0,True
Mujer,50,O'Higgins,Media,Educación y salud,Ocupado,426000.0,True
Hombre,47,Metropolitana,Postgrado,Servicios financieros,Ocupado,2467000.0,True
Mujer,50,O'Higgins,Básica,Servicio doméstico,Ocupado,206000.0,True
Mujer,28,Metropolitana,Media,Comercio,Ocupado,762000.0,True
Mujer,27,Valparaíso,Universitaria,,Inactivo,,False
Hombre,41,Metropolitana,Básica,Construcción,Ocupado,261000.0,True
Mujer,41,Maule,Media,,Inactivo,,False
Hombre,33,Metropolitana,Media,Industria,Ocupado,317000.0,True
Mujer,45,Los Ríos,Universitaria,,Inactivo,,False
Mujer,56,Biobío,Universitaria,,Inactivo,,False
Hombre,61,Metropolitana,Media,Transporte,Ocupado,211000.0,True
Mujer,64,Antofagasta,Técnica,Comercio,Ocupado,771000.0,True
Hombre,20,Tarapacá,Media,,Inactivo,,False
Mujer,23,O'Higgins,Técnica,Servicios financieros,Ocupado,1171000.0,True
Hombre,37,Biobío,Media,Educación y salud,Ocupado,284000.0,True
Hombre,43,Metropolitana,Media,Construcción,Ocupado,342000.0,True
Mujer,38,Tarapacá,Media,Industria,Ocupado,1672000.0,True
Mujer,33,Valparaíso,Básica,,Desocupado,,False
Mujer,37,Valparaíso,Técnica,,Inactivo,,False
Hombre,49,Metropolitana,Básica,,Inactivo,,False
Hombre,20,Metropolitana,Universitaria,Agricultura,Ocupado,1604000.0,True
Mujer,79,Coquimbo,Universitaria,,Inactivo,,False
Mujer,42,Metropolitana,Técnica,,Desocupado,,False
Hombre,58,Araucanía,Universitaria,Educación y salud,Ocupado,1887000.0,True
Mujer,32,Metropolitana,Postgrado,Educación y salud,Ocupado,1876000.0,True
Hombre,51,Valparaíso,Técnica,Transporte,Ocupado,1053000.0,True
Hombre,43,Metropolitana,Técnica,Construcción,Ocupado,731000.0,True
Mujer,55,Los Ríos,Media,Educación y salud,Ocupado,225000.0,True
Mujer,38,Coquimbo,Universitaria,Educación y salud,Ocupado,430000.0,True
Mujer,66,Valparaíso,Técnica,Servicio doméstico,Ocupado,401000.0,True
Mujer,18,Metropolitana,Media,,Inactivo,,False
Hombre,57,Metropolitana,Media,Comercio,Ocupado,1025000.0,True
Hombre,43,Araucanía,Media,,Inactivo,,False
Hombre,25,Maule,Universitaria,,Inactivo,,False
Hombre,73,Valparaíso,Universitaria,,Inactivo,,False
Mujer,71,Araucanía,Básica,,Inactivo,,False
Hombre,15,O'Higgins,Básica,,Inactivo,,False
Mujer,44,Metropolitana,Postgrado,Comercio,Ocupado,1356000.0,True
Mujer,53,Metropolitana,Básica,Educación y salud,Ocupado,620000.0,True
Mujer,49,O'Higgins,Técnica,Educación y salud,Ocupado,625000.0,True
Hombre,66,Araucanía,Media,Agricultura,Ocupado,421000.0,True
Hombre,62,Antofagasta,Media,Comercio,Ocupado,960000.0,True
Mujer,46,Metropolitana,Básica,,Inactivo,,False
Hombre,78,Los Ríos,Básica,,Inactivo,,False
Mujer,56,Metropolitana,Media,Comercio,Ocupado,1183000.0,True
Mujer,36,Antofagasta,Media,,Desocupado,,False
Mujer,33,Coquimbo,Universitaria,,Inactivo,,False
Hombre,61,Maule,Postgrado,Educación y salud,Ocupado,1557000.0,True
Mujer,29,Maule,Universitaria,,Inactivo,,False
Mujer,35,Coquimbo,Media,,Desocupado,,False
Mujer,38,Valparaíso,Media,Servicios financieros,Ocupado,2159000.0,True
Hombre,47,Metropolitana,Básica,Comercio,Ocupado,384000.0,True
Hombre,38,O'Higgins,Técnica,Construcción,Ocupado,1438000.0,True
Mujer,20,Valparaíso,Media,Servicio doméstico,Ocupado,385000.0,True
Hombre,60,Metropolitana,Universitaria,,Inactivo,,False
Mujer,35,Metropolitana,Técnica,,Inactivo,,False
Mujer,74,Antofagasta,Básica,,Inactivo,,False
Hombre,46,Valparaíso,Media,Educación y salud,Ocupado,219000.0,True
Hombre,62,Los Ríos,Técnica,Agricultura,Ocupado,1079000.0,True
Mujer,52,Araucanía,Universitaria,Agricultura,Ocupado,389000.0,True
Hombre,63,Metropolitana,Media,Transporte,Ocupado,549000.0,True
Mujer,51,Araucanía,Técnica,,Desocupado,,False
Hombre,45,Metropolitana,Básica,Comercio,Ocupado,705000.0,True
Hombre,59,Los Lagos,Universitaria,Comercio,Ocupado,620000.0,True
Hombre,80,Los Lagos,Media,Construcción,Ocupado,433000.0,True
Mujer,37,Metropolitana,Técnica,Educación y salud,Ocupado,1104000.0,True
Hombre,54,Metropolitana,Media,Transporte,Ocupado,416000.0,True
Hombre,41,Valparaíso,Universitaria,Construcción,Ocupado,962000.0,True
Mujer,50,Metropolitana,Técnica,Comercio,Ocupado,592000.0,True
Mujer,42,Metropolitana,Básica,Servicio doméstico,Ocupado,463000.0,True
Hombre,15,O'Higgins,Media,,Inactivo,,False
Mujer,38,Coquimbo,Media,Servicios financieros,Ocupado,1619000.0,True
Hombre,57,Biobío,Universitaria,Industria,Ocupado,583000.0,True
Mujer,29,Los Lagos,Universitaria,,Inactivo,,False
Hombre,56,Valparaíso,Media,Educación y salud,Ocupado,620000.0,True
Mujer,44,Metropolitana,Media,,Inactivo,,False
Hombre,38,Biobío,Universitaria,Transporte,Ocupado,718000.0,True
Hombre,56,Metropolitana,Universitaria,Comercio,Ocupado,1163000.0,True
Mujer,52,Los Ríos,Media,,Inactivo,,False
Hombre,48,Metropolitana,Técnica,Servicios financieros,Ocupado,3150000.0,True
Hombre,58,Metropolitana,Media,Industria,Ocupado,876000.0,True
Mujer,45,Metropolitana,Media,,Inactivo,,False
Mujer,15,Metropolitana,Universitaria,,Inactivo,,False
Hombre,35,Metropolitana,Técnica,Comercio,Ocupado,549000.0,True
Hombre,15,Biobío,Básica,,Inactivo,,False
Mujer,52,Metropolitana,Media,,Desocupado,,False
Hombre,56,Metropolitana,Media,Industria,Ocupado,337000.0,True
Mujer,57,Metropolitana,Media,Servicio doméstico,Ocupado,672000.0,True
Mujer,49,Metropolitana,Postgrado,,Inactivo,,False
Hombre,57,Metropolitana,Básica,,Inactivo,,False
Mujer,16,Metropolitana,Media,,Inactivo,,False
Mujer,40,Metropolitana,Universitaria,Comercio,Ocupado,812000.0,True
Mujer,19,Biobío,Básica,Comercio,Ocupado,171000.0,True
Mujer,36,Los Ríos,Media,Comercio,Ocupado,512000.0,True
Mujer,67,Metropolitana,Técnica,,Inactivo,,False
Hombre,59,Maule,Media,,Inactivo,,False
Hombre,52,Los Ríos,Media,,Inactivo,,False
Hombre,39,Valparaíso,Media,Construcción,Ocupado,808000.0,True
Hombre,26,Valparaíso,Universitaria,Minería,Ocupado,1376000.0,True
Mujer,44,Atacama,Universitaria,Educación y salud,Ocupado,634000.0,True
Mujer,59,Metropolitana,Básica,Educación y salud,Ocupado,924000.0,True
Hombre,48,Metropolitana,Media,,Inactivo,,False
Mujer,16,Metropolitana,Técnica,,Desocupado,,False
Mujer,43,Metropolitana,Media,,Inactivo,,False
Hombre,15,Valparaíso,Media,,Inactivo,,False
Hombre,54,Metropolitana,Media,Agricultura,Ocupado,762000.0,True
Hombre,30,Tarapacá,Media,,Inactivo,,False
Mujer,22,Metropolitana,Universitaria,,Desocupado,,False
Mujer,55,Metropolitana,Básica,,Inactivo,,False
Mujer,50,Coquimbo,Básica,Servicio doméstico,Ocupado,379000.0,True
Hombre,45,Antofagasta,Universitaria,Educación y salud,Ocupado,1092000.0,True
Mujer,77,Maule,Universitaria,,Inactivo,,False
Mujer,52,Metropolitana,Media,Minería,Ocupado,689000.0,True
Mujer,31,O'Higgins,Técnica,,Inactivo,,False
Hombre,50,Biobío,Universitaria,Agricultura,Ocupado,587000.0,True
Hombre,37,Metropolitana,Media,Comercio,Ocupado,262000.0,True
Mujer,62,Valparaíso,Técnica,,Inactivo,,False
Mujer,46,Metropolitana,Técnica,,Inactivo,,False
Mujer,48,Atacama,Media,,Inactivo,,False
Mujer,18,Biobío,Universitaria,Comercio,Ocupado,565000.0,True
Hombre,42,Ñuble,Postgrado,Comercio,Ocupado,819000.0,True
Mujer,41,Metropolitana,Media,Educación y salud,Ocupado,600000.0,True
Hombre,25,Metropolitana,Básica,,Inactivo,,False
Hombre,38,Maule,Universitaria,Comercio,Ocupado,885000.0,True
Hombre,48,Metropolitana,Media,,Inactivo,,False
Hombre,41,Valparaíso,Básica,,Inactivo,,False
Mujer,19,Ñuble,Técnica,Educación y salud,Ocupado,496000.0,True
Mujer,37,Metropolitana,Técnica,Servicio doméstico,Ocupado,345000.0,True
Mujer,34,Araucanía,Básica,Educación y salud,Ocupado,159000.0,True
Hombre,45,Biobío,Media,Agricultura,Ocupado,192000.0,True
Mujer,43,Metropolitana,Universitaria,,Inactivo,,False
Mujer,35,Metropolitana,Postgrado,Comercio,Ocupado,1593000.0,True
Mujer,34,Metropolitana,Media,,Inactivo,,False
Mujer,43,Biobío,Básica,Educación y salud,Ocupado,384000.0,True
Hombre,57,Valparaíso,Media,Transporte,Ocupado,262000.0,True
Hombre,46,Metropolitana,Media,Servicios financieros,Ocupado,2086000.0,True
Hombre,64,O'Higgins,Media,Comercio,Ocupado,777000.0,True
Hombre,60,Tarapacá,Técnica,Comercio,Ocupado,396000.0,True
Mujer,65,Antofagasta,Básica,Servicio doméstico,Ocupado,314000.0,True
Mujer,63,Ñuble,Universitaria,,Inactivo,,False
Mujer,67,Metropolitana,Universitaria,,Inactivo,,False
Hombre,23,Metropolitana,Universitaria,Construcción,Ocupado,1010000.0,True
Hombre,52,Metropolitana,Media,Industria,Ocupado,835000.0,True
Mujer,61,Metropolitana,Técnica,Servicio doméstico,Ocupado,523000.0,True
Hombre,64,Metropolitana,Media,Educación y salud,Ocupado,950000.0,True
Mujer,29,Metropolitana,Media,Agricultura,Ocupado,997000.0,True
Mujer,52,Los Lagos,Técnica,Servicios financieros,Ocupado,1066000.0,True
Hombre,43,Antofagasta,Universitaria,,Inactivo,,False
Hombre,71,Metropolitana,Universitaria,,Inactivo,,False
Hombre,19,Biobío,Media,Transporte,Ocupado,573000.0,True
Hombre,29,Valparaíso,Técnica,,Desocupado,,False
Mujer,15,Los Ríos,Media,,Desocupado,,False
Hombre,44,Metropolitana,Técnica,Industria,Ocupado,2013000.0,True
Hombre,78,Valparaíso,Media,,Inactivo,,False
Mujer,41,Coquimbo,Universitaria,Agricultura,Ocupado,526000.0,True
Mujer,43,Metropolitana,Universitaria,Agricultura,Ocupado,532000.0,True
Hombre,50,Los Ríos,Media,Comercio,Ocupado,708000.0,True
Mujer,40,Los Lagos,Universitaria,Comercio,Ocupado,440000.0,True
Mujer,47,Metropolitana,Técnica,,Inactivo,,False
Hombre,48,Coquimbo,Media,Industria,Ocupado,371000.0,True
Hombre,28,Metropolitana,Media,Agricultura,Ocupado,1088000.0,True
Hombre,40,Metropolitana,Media,Transporte,Ocupado,251000.0,True
Hombre,53,Valparaíso,Media,Educación y salud,Ocupado,707000.0,True
Mujer,56,Atacama,Básica,Educación y salud,Ocupado,182000.0,True
Hombre,62,Metropolitana,Técnica,Minería,Ocupado,1786000.0,True
Mujer,47,Metropolitana,Media,,Inactivo,,False
Hombre,47,Maule,Media,Educación y salud,Ocupado,1447000.0,True
Mujer,54,Metropolitana,Universitaria,,Inactivo,,False
Hombre,32,Arica y Parinacota,Técnica,Educación y salud,Ocupado,363000.0,True
Hombre,31,Tarapacá,Básica,Industria,Ocupado,135000.0,True
Hombre,40,Maule,Técnica,Educación y salud,Ocupado,790000.0,True
Mujer,21,O'Higgins,Media,Servicios financieros,Ocupado,425000.0,True
Mujer,48,Valparaíso,Técnica,Agricultura,Ocupado,475000.0,True
Mujer,58,Araucanía,Básica,Educación y salud,Ocupado,385000.0,True
Mujer,30,O'Higgins,Básica,,Inactivo,,False
Hombre,48,Valparaíso,Universitaria,Comercio,Ocupado,1370000.0,True
Mujer,31,Metropolitana,Media,Servicio doméstico,Ocupado,501000.0,True
Hombre,25,Los Lagos,Básica,Construcción,Ocupado,344000.0,True
Mujer,74,Metropolitana,Media,,Inactivo,,False
Mujer,25,Metropolitana,Media,Servicio doméstico,Ocupado,437000.0,True
Hombre,21,Metropolitana,Universitaria,Servicios financieros,Ocupado,1319000.0,True
Mujer,45,Valparaíso,Básica,,Inactivo,,False
Mujer,46,Biobío,Básica,,Inactivo,,False
Mujer,52,Biobío,Universitaria,,Desocupado,,False
Mujer,74,Biobío,Media,,Inactivo,,False
Hombre,29,Metropolitana,Básica,Agricultura,Ocupado,281000.0,True
Mujer,32,Maule,Básica,,Inactivo,,False
Mujer,67,Metropolitana,Universitaria,,Inactivo,,False
Hombre,57,Araucanía,Media,Transporte,Ocupado,464000.0,True
Hombre,54,Valparaíso,Técnica,Comercio,Ocupado,928000.0,True
Hombre,32,Metropolitana,Técnica,Industria,Ocupado,594000.0,True
Mujer,60,Magallanes,Media,,Inactivo,,False
Hombre,54,Los Lagos,Técnica,Construcción,Ocupado,798000.0,True
Mujer,45,Metropolitana,Universitaria,Servicio doméstico,Ocupado,563000.0,True
Mujer,32,Metropolitana,Técnica,,Desocupado,,False
Hombre,43,Coquimbo,Universitaria,Transporte,Ocupado,644000.0,True
Hombre,68,O'Higgins,Básica,Comercio,Ocupado,593000.0,True
Hombre,24,Tarapacá,Media,Agricultura,Ocupado,509000.0,True
Hombre,29,Metropolitana,Técnica,,Inactivo,,False
Mujer,31,Metropolitana,Media,Educación y salud,Ocupado,728000.0,True
Hombre,35,Araucanía,Básica,Servicios financieros,Ocupado,274000.0,True
Hombre,41,Los Lagos,Básica,Educación y salud,Ocupado,344000.0,True
Mujer,57,Los Lagos,Media,,Inactivo,,False
Mujer,49,Biobío,Universitaria,,Desocupado,,False
Mujer,42,Metropolitana,Básica,Servicio doméstico,Ocupado,379000.0,True
Hombre,46,Antofagasta,Técnica,Agricultura,Ocupado,841000.0,True
Mujer,51,Metropolitana,Básica,Servicio doméstico,Ocupado,1127000.0,True
Mujer,15,Metropolitana,Media,,Inactivo,,False
Hombre,59,O'Higgins,Media,Servicios financieros,Ocupado,870000.0,True
Hombre,28,Metropolitana,Básica,Agricultura,Ocupado,231000.0,True
Mujer,34,Araucanía,Media,,Inactivo,,False
Hombre,47,Metropolitana,Media,Transporte,Ocupado,517000.0,True
Hombre,40,Metropolitana,Media,Industria,Ocupado,444000.0,True
Hombre,49,Ñuble,Técnica,Comercio,Ocupado,405000.0,True
Mujer,44,Metropolitana,Universitaria,,Inactivo,,False
Mujer,37,Metropolitana,Técnica,,Desocupado,,False
Hombre,66,O'Higgins,Media,Industria,Ocupado,592000.0,True
Mujer,53,Metropolitana,Media,,Inactivo,,False
Hombre,46,Coquimbo,Media,Transporte,Ocupado,407000.0,True
Mujer,53,Metropolitana,Media,,Inactivo,,False
Hombre,30,Los Ríos,Media,Industria,Ocupado,1088000.0,True
Hombre,76,Valparaíso,Media,,Inactivo,,False
Hombre,24,Metropolitana,Universitaria,Educación y salud,Ocupado,1791000.0,True
Hombre,43,Metropolitana,Media,Agricultura,Ocupado,840000.0,True
Hombre,37,Metropolitana,Básica,Agricultura,Ocupado,311000.0,True
Mujer,36,Los Lagos,Técnica,,Inactivo,,False
Mujer,34,Metropolitana,Universitaria,,Inactivo,,False
Hombre,29,Biobío,Universitaria,,Inactivo,,False
Hombre,61,Biobío,Media,Minería,Ocupado,1533000.0,True
Hombre,22,Metropolitana,Técnica,Construcción,Ocupado,1274000.0,True
Hombre,57,Ñuble,Postgrado,Transporte,Ocupado,2998000.0,True
Mujer,52,Aysén,Básica,,Inactivo,,False
Hombre,35,Los Lagos,Media,Comercio,Ocupado,367000.0,True
Hombre,50,Metropolitana,Media,,Inactivo,,False
Hombre,39,Valparaíso,Universitaria,Comercio,Ocupado,990000.0,True
Hombre,24,Coquimbo,Media,Educación y salud,Ocupado,316000.0,True
Hombre,24,Metropolitana,Técnica,Comercio,Ocupado,2880000.0,True
Hombre,52,Metropolitana,Básica,Comercio,Ocupado,391000.0,True
Mujer,51,Metropolitana,Básica,Servicios financieros,Ocupado,1238000.0,True
Hombre,45,Maule,Básica,Educación y salud,Ocupado,402000.0,True
Mujer,35,Biobío,Media,Comercio,Ocupado,722000.0,True
Mujer,38,Valparaíso,Universitaria,Comercio,Ocupado,893000.0,True
Mujer,36,Araucanía,Básica,,Inactivo,,False
Mujer,15,Antofagasta,Básica,,Inactivo,,False
Mujer,42,Metropolitana,Universitaria,Educación y salud,Ocupado,1932000.0,True
Hombre,50,Biobío,Media,Transporte,Ocupado,619000.0,True
Hombre,43,Valparaíso,Media,Agricultura,Ocupado,1160000.0,True
Hombre,70,Valparaíso,Básica,Educación y salud,Ocupado,450000.0,True
Mujer,25,Los Lagos,Universitaria,Comercio,Ocupado,516000.0,True
Mujer,31,Araucanía,Media,Educación y salud,Ocupado,567000.0,True
Hombre,44,Biobío,Básica,,Inactivo,,False
Hombre,45,Valparaíso,Técnica,Minería,Ocupado,1289000.0,True
